datasetKey,basisOfRecord,occurrenceStatus,species,decimalLongitude,decimalLatitude,stateProvince,year,month,day,issues,references,license,geodeticDatum,gbifID,catalogNumber,elevation,elevationAccuracy,continent,preparations,county,locality,type
,,PRESENT,Diaphorina citri,39.79413889,3.18575,Baolala,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,40.02283333,3.2245,Kwa Upanga,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.57322222,4.165583333,Makondeni,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.44641667,4.295555556,Tangine,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.13008333,4.560166667,Nayeni,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.52322222,4.321583333,Muhaka,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.52452778,4.32425,Muhaka,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,40.16085,10.36524444,Naliendele,,,,,,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.849611111,7.405527778,"NIHORT, Ibadan",,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.8495,7.403333333,"NIHORT, Ibadan",,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.846833333,7.406166667,"NIHORT, Ibadan",,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.818166667,7.415472222,"Agbo eti, Ibadan",,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.859138889,7.401916667,"Idi-Ishin, Ibadan",,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.912055556,7.813972222,Oyo town,,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.218805556,7.868166667,Adejumo (Igana),,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.177694444,7.854111111,Tudi,,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,3.445361111,7.546555556,Eruwa,,,,,Oke et al. 2020 https://www.nature.com/articles/s41598-020-66380-4,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.67683333,6.854888889,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.81391667,7.037722222,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.67047222,7.002694444,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.57175,6.912861111,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.65941667,6.779777778,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.65941667,6.779777778,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.65941667,6.779777778,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.888,6.746916667,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.66247222,6.844055556,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,38.85794444,5.153444444,Tanga,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.56108333,6.986166667,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.56108333,6.986166667,Morogoro,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,38.33425,6.636527778,Viranda,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,38.33425,6.636527778,Viranda,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.64655556,6.825333333,Mafiga,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.67688889,6.854972222,Kireka,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,37.66744444,6.840444444,Magereza,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.07838889,7.613194444,Bungu,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,38.73713889,6.715972222,Mladizi,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.23605556,6.041527778,Selem Zanzibar,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.12972222,4.559666667,Lungalunga Zanzibar,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,39.54075,4.461638889,Bomani Kenya,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,35.14575,0.235333333,Soin Kenya,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
,,PRESENT,Diaphorina citri,35.22136111,0.206611111,Koitaburot Kenya,,,,,Rwomushana et al. 2017 https://doi.org/10.1007/s10530-017-1502-5,,,,,,,,,,,
